,rooms,renovation,materials,facilities,prices,negotiations,floors,total_floors,city,district,street,living_squares,home_area(acres²)
1466,2,Euro renovation,Brick,1,81000.0,0,4,4,Tashkent city,Yunusabad district,Massive Kashgar,52.0,52.0
1467,3,Author's design,Panel,0,90000.0,1,2,5,Tashkent city,Yashnobodsky district,1st quarter,78.0,78.0
1468,2,Rough finish,Monolythic,1,65545.02,0,10,11,Tashkent city,Mirabad district,Hamal Street,53.12,53.12
1469,4,Author's design,Brick,1,215000.0,1,8,10,Tashkent city,Yunusabad district,Hamal Street,116.0,116.0
1470,3,Author's design,Panel,0,63500.0,0,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,45.0,45.0
1471,2,Euro renovation,Panel,1,62750.0,1,3,4,Tashkent city,Yunusabad district,Makhalinsky gathering of Ak-Tepa citizens,50.0,50.0
1472,3,Euro renovation,Brick,1,87000.0,0,4,4,Tashkent city,Chilanzar district,Hamal Street,70.0,70.0
1473,2,Medium,Brick,0,61000.0,0,3,5,Tashkent city,Yunusabad district,Hamal Street,43.0,43.0
1474,2,Rough finish,Monolythic,0,84263.36,0,10,11,Tashkent city,Yunusabad district,Hamal Street,68.29,68.29
1475,2,Rough finish,Monolythic,1,75243.52,0,8,11,Tashkent city,Yunusabad district,Hamal Street,60.98,60.98
1476,1,Requires repairs,Other,0,82000.0,0,1,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Bogishamol,43.0,43.0
1477,4,Requires repairs,Brick,0,145000.0,1,1,4,Tashkent city,Yunusabad district,11th quarter,100.0,100.0
1478,1,Author's design,Brick,1,75000.0,1,8,9,Tashkent city,Yunusabad district,Saram Street,37.0,37.0
1479,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yunusabad district,residential complex Parkent Village,74.0,74.0
1480,2,Medium,Brick,1,46000.0,1,7,9,Tashkent city,Yangikhayat district,Street Kipchak,43.0,43.0
1481,1,Rough finish,Monolythic,0,45888.92,0,4,11,Tashkent city,Yunusabad district,Hamal Street,37.19,37.19
1482,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Makhalinsky gathering of citizens Halkobod,78.0,78.0
1483,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yunusabad district,residential complex Shanghai resident,73.0,73.0
1484,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
1485,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Chilanzar district,2nd quarter,50.0,50.0
1486,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Mirabad district,Street Nukus,128.0,128.0
1487,3,Author's design,Panel,1,185000.0,1,8,9,Tashkent city,Mirabad district,Aybek Street,130.0,130.0
1488,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,5th passage Nizbek Yuli,100.0,100.0
1489,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
1490,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens of Qatartal,50.0,50.0
1491,2,Euro renovation,Brick,1,81000.0,0,4,4,Tashkent city,Yunusabad district,Massive Kashgar,52.0,52.0
1492,3,Author's design,Panel,0,90000.0,1,2,5,Tashkent city,Yunusabad district,Hamal Street,78.0,78.0
1493,3,Rough finish,Monolythic,1,103499.94,0,7,11,Tashkent city,Mirabad district,Hamal Street,83.88,83.88
1494,4,Author's design,Brick,1,215000.0,1,8,10,Tashkent city,Yunusabad district,3rd passage Nizbek Yuli,116.0,116.0
1495,3,Author's design,Panel,0,63500.0,0,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,45.0,45.0
1496,2,Euro renovation,Panel,1,62750.0,1,3,4,Tashkent city,Chilanzar district,Hamal Street,50.0,50.0
1497,3,Euro renovation,Brick,1,87000.0,0,4,4,Tashkent city,Chilanzar district,8th quarter,70.0,70.0
1498,2,Medium,Brick,0,61000.0,0,3,5,Tashkent city,Mirzo-Ulugbek district,Akkurgan street,43.0,43.0
1499,2,Rough finish,Monolythic,0,84263.36,0,10,11,Tashkent city,Mirabad district,Hamal Street,68.29,68.29
1500,1,Rough finish,Monolythic,0,45888.92,0,4,11,Tashkent city,Mirabad district,Hamal Street,37.19,37.19
1501,1,Requires repairs,Other,0,82000.0,0,1,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Bogishamol,43.0,43.0
1502,4,Requires repairs,Brick,0,145000.0,1,1,4,Tashkent city,Yunusabad district,11th quarter,100.0,100.0
1503,1,Author's design,Brick,1,75000.0,1,8,9,Tashkent city,Mirzo-Ulugbek district,Saram Street,37.0,37.0
1504,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yashnobodsky district,residential complex Parkent Village,74.0,74.0
1505,2,Medium,Brick,1,46000.0,1,7,9,Tashkent city,Yunusabad district,Street Kipchak,43.0,43.0
1506,2,Rough finish,Monolythic,1,65545.02,0,10,11,Tashkent city,Yunusabad district,Hamal Street,53.12,53.12
1507,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Makhalinsky gathering of citizens Halkobod,78.0,78.0
1508,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yashnobodsky district,residential complex Shanghai resident,73.0,73.0
1509,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Hamal Street,56.0,56.0
1510,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Chilanzar district,2nd quarter,50.0,50.0
1511,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Mirabad district,Street Nukus,128.0,128.0
1512,5,Euro renovation,Brick,1,165000.0,1,5,6,Tashkent city,Orthodpinsky district,Makhalinsky gathering citizens,150.0,150.0
1513,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,5th passage Nizbek Yuli,100.0,100.0
1514,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
1515,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens of Qatartal,50.0,50.0
1516,2,Euro renovation,Brick,1,81000.0,0,4,4,Tashkent city,Yunusabad district,Massive Kashgar,52.0,52.0
1517,3,Author's design,Panel,0,90000.0,1,2,5,Tashkent city,Yashnobodsky district,1st quarter,78.0,78.0
1518,2,Rough finish,Monolythic,0,89852.95,0,8,11,Tashkent city,Yunusabad district,Hamal Street,72.82,72.82
1519,4,Author's design,Brick,1,215000.0,1,8,10,Tashkent city,Yunusabad district,3rd passage Nizbek Yuli,116.0,116.0
1520,3,Author's design,Panel,0,63500.0,0,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,45.0,45.0
1521,2,Euro renovation,Panel,1,62750.0,1,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,50.0,50.0
1522,3,Euro renovation,Brick,1,87000.0,0,4,4,Tashkent city,Chilanzar district,8th quarter,70.0,70.0
1523,2,Medium,Brick,0,61000.0,0,3,5,Tashkent city,Mirzo-Ulugbek district,Akkurgan street,43.0,43.0
1524,1,Rough finish,Monolythic,1,42705.45,0,3,11,Tashkent city,Mirabad district,Hamal Street,34.61,34.61
1525,1,Rough finish,Monolythic,0,45888.92,0,4,11,Tashkent city,Mirabad district,Hamal Street,37.19,37.19
1526,1,Requires repairs,Other,0,82000.0,0,1,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Bogishamol,43.0,43.0
1527,4,Requires repairs,Brick,0,145000.0,1,1,4,Tashkent city,Yunusabad district,Hamal Street,100.0,100.0
1528,1,Author's design,Brick,1,75000.0,1,8,9,Tashkent city,Mirzo-Ulugbek district,Hamal Street,37.0,37.0
1529,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yashnobodsky district,residential complex Parkent Village,74.0,74.0
1530,2,Medium,Brick,1,46000.0,1,7,9,Tashkent city,Yangikhayat district,Hamal Street,43.0,43.0
1531,2,Rough finish,Monolythic,0,84263.36,0,10,11,Tashkent city,Mirabad district,Hamal Street,68.29,68.29
1532,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Makhalinsky gathering of citizens Halkobod,78.0,78.0
1533,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yashnobodsky district,Hamal Street,73.0,73.0
1534,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
1535,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Chilanzar district,2nd quarter,50.0,50.0
1536,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Mirabad district,Street Nukus,128.0,128.0
1537,3,Rough finish,Monolythic,1,103499.94,0,7,11,Tashkent city,Mirabad district,Hamal Street,83.88,83.88
1538,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,5th passage Nizbek Yuli,100.0,100.0
1539,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
1540,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens of Qatartal,50.0,50.0
1541,2,Euro renovation,Brick,1,81000.0,0,4,4,Tashkent city,Yunusabad district,Hamal Street,52.0,52.0
1542,3,Author's design,Panel,0,90000.0,1,2,5,Tashkent city,Yashnobodsky district,1st quarter,78.0,78.0
1543,1,Rough finish,Monolythic,1,42705.45,0,3,11,Tashkent city,Mirabad district,Hamal Street,34.61,34.61
1544,4,Author's design,Brick,1,215000.0,1,8,10,Tashkent city,Yunusabad district,3rd passage Nizbek Yuli,116.0,116.0
1545,3,Author's design,Panel,0,63500.0,0,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,45.0,45.0
1546,2,Euro renovation,Panel,1,62750.0,1,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,50.0,50.0
1547,3,Euro renovation,Brick,1,87000.0,0,4,4,Tashkent city,Chilanzar district,8th quarter,70.0,70.0
1548,2,Medium,Brick,0,61000.0,0,3,5,Tashkent city,Yunusabad district,Akkurgan street,43.0,43.0
1549,5,Euro renovation,Brick,1,165000.0,1,5,6,Tashkent city,Orthodpinsky district,Makhalinsky gathering citizens,150.0,150.0
1550,2,Rough finish,Monolythic,1,75243.52,0,8,11,Tashkent city,Mirabad district,Hamal Street,60.98,60.98
1551,1,Requires repairs,Other,0,82000.0,0,1,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Bogishamol,43.0,43.0
1552,4,Requires repairs,Brick,0,145000.0,1,1,4,Tashkent city,Yunusabad district,11th quarter,100.0,100.0
1553,1,Author's design,Brick,1,75000.0,1,8,9,Tashkent city,Mirzo-Ulugbek district,Saram Street,37.0,37.0
1554,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yashnobodsky district,residential complex Parkent Village,74.0,74.0
1555,2,Medium,Brick,1,46000.0,1,7,9,Tashkent city,Yangikhayat district,Street Kipchak,43.0,43.0
1556,1,Rough finish,Monolythic,1,42705.45,0,3,11,Tashkent city,Mirabad district,Hamal Street,34.61,34.61
1557,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Makhalinsky gathering of citizens Halkobod,78.0,78.0
1558,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yunusabad district,Hamal Street,73.0,73.0
1559,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
1560,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Yunusabad district,2nd quarter,50.0,50.0
1561,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Mirabad district,Street Nukus,128.0,128.0
1562,3,Euro renovation,Brick,0,90000.0,1,1,5,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Kushchinor,70.0,70.0
1563,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,Hamal Street,100.0,100.0
1564,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
1565,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Chilanzar district,Hamal Street,50.0,50.0
1566,2,Euro renovation,Brick,1,81000.0,0,4,4,Tashkent city,Yunusabad district,Massive Kashgar,52.0,52.0
1567,3,Author's design,Panel,0,90000.0,1,2,5,Tashkent city,Yunusabad district,1st quarter,78.0,78.0
1568,2,Rough finish,Monolythic,0,89852.95,0,8,11,Tashkent city,Mirabad district,Hamal Street,72.82,72.82
1569,4,Author's design,Brick,1,215000.0,1,8,10,Tashkent city,Yunusabad district,Hamal Street,116.0,116.0
1570,3,Author's design,Panel,0,63500.0,0,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,45.0,45.0
1571,2,Euro renovation,Panel,1,62750.0,1,3,4,Tashkent city,Yunusabad district,Hamal Street,50.0,50.0
1572,3,Euro renovation,Brick,1,87000.0,0,4,4,Tashkent city,Chilanzar district,Hamal Street,70.0,70.0
1573,2,Medium,Brick,0,61000.0,0,3,5,Tashkent city,Mirzo-Ulugbek district,Akkurgan street,43.0,43.0
1574,2,Euro renovation,Monolythic,1,72000.0,0,15,16,Tashkent city,Mirzo-Ulugbek district,Avihon street,76.6,76.6
1575,3,Euro renovation,Brick,0,90000.0,1,1,5,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Kushchinor,70.0,70.0
1576,1,Requires repairs,Other,0,82000.0,0,1,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Bogishamol,43.0,43.0
1577,4,Requires repairs,Brick,0,145000.0,1,1,4,Tashkent city,Yunusabad district,11th quarter,100.0,100.0
1578,1,Author's design,Brick,1,75000.0,1,8,9,Tashkent city,Yunusabad district,Saram Street,37.0,37.0
1579,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yunusabad district,residential complex Parkent Village,74.0,74.0
1580,2,Medium,Brick,1,46000.0,1,7,9,Tashkent city,Yangikhayat district,Street Kipchak,43.0,43.0
1581,2,Euro renovation,Monolythic,1,72000.0,0,15,16,Tashkent city,Mirzo-Ulugbek district,Avihon street,76.6,76.6
1582,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Halkobod,78.0,78.0
1583,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yashnobodsky district,residential complex Shanghai resident,73.0,73.0
1584,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
1585,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Chilanzar district,2nd quarter,50.0,50.0
1586,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Mirabad district,Street Nukus,128.0,128.0
1587,2,Rough finish,Monolythic,0,84263.36,0,10,11,Tashkent city,Mirabad district,Hamal Street,68.29,68.29
1588,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,5th passage Nizbek Yuli,100.0,100.0
1589,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
1590,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens of Qatartal,50.0,50.0
1591,2,Euro renovation,Brick,1,81000.0,0,4,4,Tashkent city,Yunusabad district,Massive Kashgar,52.0,52.0
1592,3,Author's design,Panel,0,90000.0,1,2,5,Tashkent city,Yunusabad district,1st quarter,78.0,78.0
1593,3,Rough finish,Monolythic,1,103499.94,0,7,11,Tashkent city,Mirabad district,Hamal Street,83.88,83.88
1594,4,Author's design,Brick,1,215000.0,1,8,10,Tashkent city,Yunusabad district,3rd passage Nizbek Yuli,116.0,116.0
1595,3,Author's design,Panel,0,63500.0,0,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,45.0,45.0
1596,2,Euro renovation,Panel,1,62750.0,1,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,50.0,50.0
1597,3,Euro renovation,Brick,1,87000.0,0,4,4,Tashkent city,Chilanzar district,8th quarter,70.0,70.0
1598,2,Medium,Brick,0,61000.0,0,3,5,Tashkent city,Mirzo-Ulugbek district,Akkurgan street,43.0,43.0
1599,5,Euro renovation,Brick,1,165000.0,1,5,6,Tashkent city,Orthodpinsky district,Makhalinsky gathering citizens,150.0,150.0
1600,1,Rough finish,Monolythic,1,42705.45,0,3,11,Tashkent city,Mirabad district,Hamal Street,34.61,34.61
1601,1,Requires repairs,Other,0,82000.0,0,1,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Bogishamol,43.0,43.0
1602,4,Requires repairs,Brick,0,145000.0,1,1,4,Tashkent city,Yunusabad district,Hamal Street,100.0,100.0
1603,1,Author's design,Brick,1,75000.0,1,8,9,Tashkent city,Mirzo-Ulugbek district,Saram Street,37.0,37.0
1604,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yashnobodsky district,residential complex Parkent Village,74.0,74.0
1605,2,Medium,Brick,1,46000.0,1,7,9,Tashkent city,Yangikhayat district,Street Kipchak,43.0,43.0
1606,3,Author's design,Panel,1,185000.0,1,8,9,Tashkent city,Mirabad district,Aybek Street,130.0,130.0
1607,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Sergeli district,Makhalinsky gathering of citizens Halkobod,78.0,78.0
1608,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yashnobodsky district,residential complex Shanghai resident,73.0,73.0
1609,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
1610,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Yunusabad district,2nd quarter,50.0,50.0
1611,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Mirabad district,Street Nukus,128.0,128.0
1612,3,Euro renovation,Brick,0,90000.0,1,1,5,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Kushchinor,70.0,70.0
1613,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,5th passage Nizbek Yuli,100.0,100.0
1614,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
1615,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Chilanzar district,Makhalinsky gathering of citizens of Qatartal,50.0,50.0
1616,2,Euro renovation,Brick,1,81000.0,0,4,4,Tashkent city,Yunusabad district,Massive Kashgar,52.0,52.0
1617,3,Author's design,Panel,0,90000.0,1,2,5,Tashkent city,Yashnobodsky district,1st quarter,78.0,78.0
1618,1,Rough finish,Monolythic,0,45888.92,0,4,11,Tashkent city,Mirabad district,Hamal Street,37.19,37.19
1619,4,Author's design,Brick,1,215000.0,1,8,10,Tashkent city,Yunusabad district,3rd passage Nizbek Yuli,116.0,116.0
1620,3,Author's design,Panel,0,63500.0,0,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,45.0,45.0
1621,2,Euro renovation,Panel,1,62750.0,1,3,4,Tashkent city,Yunusabad district,Makhalinsky gathering of Ak-Tepa citizens,50.0,50.0
1622,3,Euro renovation,Brick,1,87000.0,0,4,4,Tashkent city,Chilanzar district,8th quarter,70.0,70.0
1623,2,Medium,Brick,0,61000.0,0,3,5,Tashkent city,Mirzo-Ulugbek district,Akkurgan street,43.0,43.0
1624,2,Rough finish,Monolythic,1,65545.02,0,10,11,Tashkent city,Mirabad district,Hamal Street,53.12,53.12
1625,3,Rough finish,Monolythic,1,103499.94,0,7,11,Tashkent city,Mirabad district,Hamal Street,83.88,83.88
1626,1,Requires repairs,Other,0,82000.0,0,1,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Bogishamol,43.0,43.0
1627,4,Requires repairs,Brick,0,145000.0,1,1,4,Tashkent city,Yunusabad district,11th quarter,100.0,100.0
1628,1,Author's design,Brick,1,75000.0,1,8,9,Tashkent city,Mirzo-Ulugbek district,Saram Street,37.0,37.0
1629,3,Euro renovation,Brick,1,125000.0,1,4,5,Tashkent city,Yashnobodsky district,Hamal Street,74.0,74.0
1630,2,Medium,Brick,1,46000.0,1,7,9,Tashkent city,Yunusabad district,Street Kipchak,43.0,43.0
1631,1,Rough finish,Monolythic,0,45888.92,0,4,11,Tashkent city,Yunusabad district,Hamal Street,37.19,37.19
1632,2,Euro renovation,Brick,1,60499.0,1,1,5,Tashkent city,Orthodpinsky district,26th quarter,50.0,50.0
1633,3,Euro renovation,Panel,1,80000.0,1,3,5,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens Halkobod,78.0,78.0
1634,2,Rough finish,Block,0,58400.0,0,4,9,Tashkent city,Yashnobodsky district,Hamal Street,73.0,73.0
1635,2,Euro renovation,Brick,1,67800.0,1,3,4,Tashkent city,Yunusabad district,Bogishamol street,56.0,56.0
1636,2,Euro renovation,Panel,1,68900.0,1,3,4,Tashkent city,Chilanzar district,2nd quarter,50.0,50.0
1637,2,Euro renovation,Monolythic,1,72000.0,0,15,16,Tashkent city,Mirzo-Ulugbek district,Avihon street,76.6,76.6
1638,3,Euro renovation,Monolythic,1,180000.0,0,4,12,Tashkent city,Mirabad district,Hamal Street,128.0,128.0
1639,3,Author's design,Brick,1,190000.0,0,6,10,Tashkent city,Yunusabad district,5th passage Nizbek Yuli,100.0,100.0
1640,2,Euro renovation,Panel,1,96000.0,1,6,9,Tashkent city,Yunusabad district,Massive Kashgar,63.0,63.0
1641,2,Euro renovation,Panel,1,69900.0,1,4,4,Tashkent city,Yunusabad district,Makhalinsky gathering of citizens of Qatartal,50.0,50.0
1642,2,Euro renovation,Brick,1,81000.0,0,4,4,Tashkent city,Yunusabad district,Massive Kashgar,52.0,52.0
1643,3,Author's design,Panel,1,185000.0,1,8,9,Tashkent city,Mirabad district,Aybek Street,130.0,130.0
1644,3,Author's design,Panel,0,90000.0,1,2,5,Tashkent city,Yashnobodsky district,1st quarter,78.0,78.0
1645,4,Author's design,Brick,1,215000.0,1,8,10,Tashkent city,Yunusabad district,3rd passage Nizbek Yuli,116.0,116.0
1646,3,Author's design,Panel,0,63500.0,0,3,4,Tashkent city,Chilanzar district,Makhalinsky gathering of Ak-Tepa citizens,45.0,45.0
